MINS_ELAPSED,pH,pH_MIN,pH_MAX,M_BUTENEDIAL,M_BUTENEDIAL_MIN,M_BUTENEDIAL_MAX,M_C4H5NO,M_C4H5NO_MIN,M_C4H5NO_MAX,M_DIMER,M_DIMER_MIN,M_DIMER_MAX,M_NH
790,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4155550321730773,0.40029619453751386,0.4266093438123957,0.008611163052903794,0.005974770410953698,0.011565942779228271,0.0004168509584488721,0.00014030619041092063,0.0007838665562018777,0.43260048671853185
791,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4154965811713767,0.4001963652829827,0.42658613633413933,0.008619207644984396,0.005980285021133618,0.011578573604792464,0.00041780962778291744,0.0001406482723788675,0.0007855158316668957,0.43254203571683125
792,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4154389576074514,0.40009638247285056,0.4265628951652949,0.0086274240556286,0.005985792116137716,0.011591196624268364,0.0004187690152357795,0.00014099072054195007,0.0007871655401268539,0.43248441215290595
793,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4153820903427028,0.39999624618529817,0.4265396202757582,0.0086358107917646,0.005991291688086996,0.011603811826088255,0.0004197291189087268,0.0001413335346384595,0.0007888156759729818,0.4324275448881573
794,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4153253633813895,0.3998959564993244,0.4265163116354677,0.008644263155870859,0.005996783729120271,0.011616419198687156,0.0004206899369008395,0.00014167671440628088,0.0007904662335962298,0.432370817926844
795,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.415267794164517,0.39979551349474535,0.42649296921440455,0.008652467432782661,0.006002268231394275,0.0116290187305029,0.00042165146730901277,0.0001420202595828931,0.0007921172074909531,0.4323132487099715
796,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4152117617737099,0.3996949172521946,0.4264695929825924,0.008661006679925427,0.006007745187083787,0.011641610409976204,0.00042261370822796115,0.00014236416990536896,0.0007937685921591131,0.4322572163191644
797,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4151564027457779,0.3995941678531215,0.4264461829100972,0.00866897158669009,0.00601321458838174,0.011654194225550751,0.00042357665775022234,0.00014270844511037514,0.0007954203820044525,0.43220185729123245
798,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4151004673142351,0.3994932653797915,0.4264227389670279,0.008677130535129335,0.006018676427499353,0.011666770165673248,0.0004245403139682038,0.0001430530849341722,0.0007970725714309943,0.43214592185968964
799,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4150428879846471,0.39939220991528496,0.4263992611235355,0.008685258212107881,0.006024130696666236,0.011679338218793512,0.0004255046750701655,0.0001433980891126145,0.0007987251548430852,0.43208834253010164
800,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4149860688410804,0.3992910015434967,0.42637574934981415,0.008693656002289663,0.006029577388130518,0.011691898373364538,0.0004264697392026696,0.00014374345738115042,0.0008003781266454369,0.43203152338653494
801,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.41493035090956254,0.3991896403491353,0.4263522036161001,0.008702176135474991,0.006035016494158962,0.011704450617842574,0.0004274355044567417,0.00014408918947482206,0.0008020314812431686,0.43197580545501707
802,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4148720583634775,0.3990881264177226,0.4263286238926721,0.00871074308354984,0.006040448007037083,0.011716994940687193,0.00042840196892139133,0.00014443528512826556,0.0008036852130418503,0.43191751290893204
803,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4148136685206468,0.3989864598355928,0.42630501014985184,0.008718887483326287,0.006045871919069269,0.011729531330361365,0.0004293691306836174,0.00014478174407571082,0.0008053393164475444,0.43185912306610136
804,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4147551813531744,0.3988846406898919,0.4262813623580032,0.008727061403632438,0.006051288222578899,0.01174205977533153,0.0004303369878284136,0.00014512856605098165,0.0008069937858668499,0.43180063589862894
805,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4146965968335044,0.39878266906857696,0.426257680487533,0.008735225817697895,0.0060566969099084605,0.011754580264067685,0.0004313055384387732,0.00014547575078749573,0.0008086486157069443,0.43174205137895894
806,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4146379149344212,0.3986805450604154,0.4262339645088902,0.00874383256437162,0.006062097973419665,0.011767092785043428,0.00043227478059569416,0.00014582329801826464,0.0008103038003756276,0.43168336947987573
807,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4145805711001068,0.3985782687549844,0.4262102143925665,0.008752381777716303,0.0060674914054935775,0.01177959732673606,0.00043324221805806636,0.00014617120747589379,0.0008119593342813649,0.43162602564556135
808,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.41452195909266704,0.3984758402426699,0.4261864301090962,0.0087609424905159,0.0060728771985307205,0.01179209387762664,0.00043420905592906126,0.00014651947889258256,0.0008136152118333307,0.43156741363812157
809,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4144660497373493,0.39837325961466624,0.4261626116290561,0.0087695092562994,0.006078255344951203,0.011804582426200073,0.0004351774240442186,0.0001468681120001241,0.0008152714274414517,0.4315115042828038
810,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4144086504184178,0.3982705269629749,0.4261387589230656,0.008778066594417844,0.006083625837194838,0.011817062960945163,0.0004361464561770963,0.0001472171065299055,0.0008169279755164522,0.4314541049638723
811,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4143515457736642,0.3981676423804044,0.4261148719617865,0.008786300101664573,0.006088988667721919,0.011829535470354712,0.0004371161503354738,0.00014756646221290772,0.0008185848504698959,0.4313970003191187
812,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4142947542911963,0.3980646059605687,0.42609095071592334,0.008794930680931831,0.006094343829050596,0.011841999942925572,0.0004380865045538738,0.00014791617877970558,0.0008202420467142324,0.4313402088366508
813,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4142382536445093,0.3979614177978872,0.4260669951562232,0.008803754571495445,0.0060996913137052215,0.011854456367158723,0.000439057516920383,0.00014826625596046783,0.0008218995586628398,0.4312837081899638
814,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.41417895548399264,0.3978580779875837,0.4260430052534755,0.008811855763907014,0.00610503111420877,0.01186690473155936,0.0004400291854475318,0.00014861669348495695,0.0008235573807300697,0.43122441002944717
815,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4141210052914511,0.397754586625685,0.4260189809785125,0.00881956678430116,0.00611036322310459,0.011879345024636941,0.0004410057338265579,0.0001489674910825295,0.0008252155073312926,0.43116645983690566
816,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4140635252108803,0.3976509438090211,0.4259949223022088,0.008827572411869222,0.006115687632956509,0.011891777234905284,0.00044198300586769296,0.00014931864848213578,0.0008268739328829414,0.43110897975633483
817,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4140056866602708,0.3975471496352236,0.4259708291954817,0.008836266076925848,0.00612100433634896,0.011904201350882632,0.00044296095564266727,0.00014967016541231999,0.0008285326518025572,0.43105114120572535
818,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.41394719897773696,0.397443204202725,0.4259467016292909,0.008844137630735644,0.006126313325887097,0.011916617361091716,0.0004439395812285214,0.00015002204160122025,0.0008301916585088349,0.4309926535231915
819,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4138878140077801,0.3973391076107583,0.4259225395746389,0.008852156531472059,0.006131614594196924,0.011929025254059842,0.0004449146034991747,0.00015037427677656854,0.0008318509474216671,0.4309332685532346
820,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4138290293723416,0.3972348599593553,0.4258983430025704,0.008860618280442364,0.006136908133925398,0.01194142501831896,0.0004458894974004209,0.00015072687066569065,0.0008335105129621907,0.43087448391779615
821,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4137710088944688,0.39713046134934654,0.425874111884173,0.008868605595116402,0.006142193937740561,0.011953816642405742,0.00044686503021965,0.00015107982299550636,0.0008351703495528324,0.4308164634399233
822,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4137144808254665,0.39702591188235997,0.42584984619057664,0.00887668539116444,0.006147471998331656,0.011966200114861636,0.00044784119994139757,0.00015143313349252926,0.0008368304516173538,0.43075993537092105
823,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4136562737052046,0.3969212116608203,0.4258255458929539,0.00888480468649945,0.0061527423084092436,0.011978575424232966,0.0004488180045482634,0.00015178680188286686,0.0008384908135808982,0.4307017282506591
824,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4135970328775086,0.3968163607879477,0.4258012109625198,0.008892673736725877,0.006158004860705327,0.011990942559070985,0.00044979544202091836,0.0001521408278922204,0.0008401514298700359,0.4306424874229631
825,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4135378552044025,0.3967113593677571,0.4257768413705322,0.008901354030491783,0.006163259647973463,0.012003301507931958,0.0004507735103381081,0.00015249521124588526,0.0008418122949128112,0.43058330974985703
826,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4134805570712224,0.3966062075050576,0.4257524370882912,0.008909812332972564,0.006168506662988888,0.012015652259377231,0.0004517522074766585,0.00015284995166875044,0.0008434734031387888,0.4305260116166769
827,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4134209064915137,0.3965009053054507,0.4257279980871394,0.008918082110311544,0.006173745898548634,0.012027994801973309,0.00045273153141148155,0.00015320504888529895,0.000845134748979099,0.4304663610369682
828,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4133620402935575,0.3963954528753304,0.4257035243384624,0.00892651477671769,0.006178977347471649,0.012040329124291926,0.0004537135070371732,0.00015356050261960776,0.0008467963268664866,0.43040749483901203
829,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.41330284502492814,0.3962898503218811,0.42567901581368794,0.008934807132409909,0.006184201002598919,0.012052655214910113,0.0004546968952729238,0.00015391631259534746,0.0008484581312353562,0.4303482995703827
830,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.413242807220743,0.3961840977530776,0.4256544724856609,0.00894279829213342,0.006189416856793579,0.01206497306241028,0.0004556809207105545,0.00015427247853578278,0.0008501201565218201,0.43028826176619756
831,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4131824166557197,0.3960781952776836,0.4256298943329967,0.00895058781119063,0.006194624902941043,0.01207728265538029,0.00045666558136112507,0.00015462900016377214,0.0008517823971637451,0.43022787120117423
832,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4131223143124339,0.3959721430052505,0.4256052813285808,0.008959414964560836,0.006199825133949115,0.01208958398241352,0.0004576508752338512,0.00015498587720176796,0.0008534448476007994,0.43016776885788843
833,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4130623491273158,0.3958659410461172,0.4255806334443916,0.00896785381283709,0.00620501754274811,0.01210187703210895,0.0004586368003361077,0.00015534310937181651,0.000855107502274502,0.43010780367277035
834,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4130007290285301,0.3957595895114081,0.4255559506524548,0.00897577415620674,0.006210202122290974,0.01211416179307122,0.00045962335467343416,0.00015570069639555783,0.0008567703556282681,0.4300461835739846
835,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4129414546287293,0.3956530885130326,0.4255312329248437,0.008983994684172674,0.00621537886555341,0.01212643825391072,0.00046061053624953986,0.00015605863799422601,0.0008584334021074588,0.4299869091741838
836,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.41288205988535065,0.3955464381636842,0.4255064802336791,0.00899145979764678,0.0062205477655339824,0.01213870640324365,0.0004615983430663079,0.0001564169338886489,0.0008600966361594277,0.4299275144308052
837,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4128242170514616,0.39543963857683895,0.4254816925511293,0.008999092894679973,0.006225708815254251,0.012150966229692098,0.00046258677312380116,0.00015677558379924826,0.0008617600522335704,0.42986967159691614
838,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4127662872715783,0.3953326898667547,0.4254568698494101,0.009007220286474285,0.00623086200775888,0.01216321772188412,0.0004635758244202663,0.00015713458744603977,0.0008634236447813717,0.42981174181703286
839,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4127072426956076,0.39522559214847,0.4254320121007847,0.00901596766402804,0.006236007336115764,0.012175460868453794,0.00046456549495213836,0.00015749394454863286,0.0008650874082564553,0.42975269724106213
840,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4126470187343265,0.3951183455378029,0.425407119277564,0.00902369993132082,0.006241144793416139,0.01218769565804132,0.00046555578271404715,0.000157853654826231,0.0008667513371146309,0.42969247327978105
841,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4125858296882307,0.3950109501513094,0.4253821913521062,0.00903158414221333,0.006246274372774715,0.012199922079293069,0.00046654668569882013,0.00015821371799763139,0.0008684154258139451,0.42963128423368524
842,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4125278152500063,0.39490340609918,0.4253572282968172,0.009039685458941994,0.006251396067329784,0.01221214012086167,0.00046753662667135457,0.00015857413378122528,0.0008700796688147283,0.42957326979546084
843,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4124655381399702,0.3947957134937549,0.4253322300841501,0.009048181230320248,0.00625650987024334,0.012224349771406077,0.00046852638882816447,0.00015893490189499755,0.0008717440605796451,0.42951099268542475
844,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4124054631006249,0.3946878724531989,0.4253071966866059,0.009055631183074241,0.006261615774701202,0.012236551019591646,0.00046951674514759327,0.00015929602205652725,0.0008734085955737433,0.42945091764607946
845,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4123447277023956,0.394579883096428,0.4252821280767328,0.009063773575158864,0.006266713773913136,0.012248743854090213,0.0004705076935725994,0.00015965749398298706,0.0008750732682645037,0.42939018224785014
846,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.412284693688303,0.3944717455431082,0.4252570242271266,0.009071379258442295,0.006271803861112965,0.012260928263580152,0.00047149923204436973,0.00016001931739114363,0.0008767380731218897,0.42933014823375754
847,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.41222515714546537,0.3943634599136542,0.4252318851104306,0.009079726977733092,0.006276886029558697,0.01227310423674646,0.0004724913585023251,0.0001603814919973576,0.0008784030046183955,0.4292706116909199
848,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4121646877094315,0.3942550263292272,0.4252067106993355,0.00908758018696983,0.006281960272532641,0.01228527176228083,0.0004734840708841252,0.00016074401751758324,0.0008800680572290992,0.429210142254886
849,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4121041260359204,0.394146444911734,0.42518150096657975,0.009095423350293985,0.006287026583341522,0.012297430828881723,0.0004744773671256743,0.00016110689366736892,0.0008817332254317098,0.4291495805813749
850,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4120447576867412,0.39403771578382496,0.42515625588494893,0.009103363893701172,0.00629208495531661,0.012309581425254438,0.00047547124516112636,0.00016147012016185677,0.0008833985037066196,0.42909021223219573
851,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4119835221773803,0.39392883906889264,0.4251309754272767,0.009111439738747718,0.0062971353818138285,0.01232172354011118,0.0004764657029228902,0.00016183369671578284,0.0008850638865369533,0.42902897672283485
852,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.41192095588791255,0.3938198148910701,0.4251056595664435,0.00911924896908431,0.006302177856213882,0.01233385716217115,0.00047746073834163477,0.00016219762304347707,0.00088672936840862,0.4289664104333671
853,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4118598844782434,0.3937106433752291,0.4250803082753777,0.00912709058232346,0.006307212371922372,0.012345982280160608,0.00047845634934629445,0.00016256189885886324,0.0008883949438103621,0.42890533902369793
854,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4117987202066824,0.3936013246469792,0.4250549215270552,0.009134884015621377,0.006312238922369915,0.012358098882812946,0.0004794525338640741,0.000162926523875459,0.0008900606072338082,0.42884417475213693
855,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4117401873994397,0.393491858832665,0.4250294992944992,0.009142332489968482,0.006317257501012264,0.012370206958868757,0.00048044928982045527,0.00016329149780448842,0.0008917263531735227,0.4287856419448942
856,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.41167875082501504,0.3933822460593655,0.4250040415507805,0.009149870124258486,0.006322268101330426,0.01238230649707592,0.0004814466151391998,0.00016365682034889283,0.0008933921761270578,0.42872420537046957
857,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.41161767635039537,0.3932724864548918,0.42497854826901743,0.009157620886085476,0.006327270716830784,0.01239439748618966,0.0004824445077446536,0.00016402249121915392,0.0008950580705950047,0.4286631308958499
858,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4115562003912696,0.3931625801477856,0.4249530194223758,0.009165451271234493,0.006332265341045213,0.012406479914972636,0.0004834429656260046,0.00016438851012665732,0.0008967240310810453,0.42860165493672414
859,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.411494403964238,0.39305252726731743,0.4249274549840689,0.009173247136887944,0.0063372519675312,0.012418553772195005,0.0004844419867375142,0.00016475487678237582,0.0008983900520920037,0.4285398585096925
860,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.41143405019031054,0.3929423279434852,0.4249018549273575,0.009180718513043829,0.006342230589871962,0.012430619046634485,0.00048544156900088436,0.00016512159089686983,0.0009000561281331957,0.42847950473576507
861,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4113736073255157,0.3928319823070121,0.4248762192255499,0.009188228439774687,0.0063472012016765715,0.012442675727076451,0.00048643960158662754,0.00016548865218028706,0.0009017222536160267,0.42841906187097023
862,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4113147994853076,0.3927214904893452,0.42485070402618413,0.009195832104350342,0.006352163796580073,0.012454723802313996,0.0004874370803156883,0.00016585606034236284,0.0009033884230086623,0.4283602540307621
863,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4112560365645078,0.3926108526226532,0.4248253466201769,0.00920375859281252,0.006357118368243592,0.012466763261147998,0.0004884350950697257,0.00016622381509241987,0.0009050546308214168,0.42830149110996235
864,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4111962939926079,0.3925000688398253,0.4247999544386175,0.00921150492123268,0.00636206491035447,0.012478794092387209,0.0004894336437207655,0.00016659191613936834,0.0009067208715677064,0.4282417485380624
865,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4111331680602977,0.39238913927446895,0.4247745274546368,0.009219125305290371,0.0063670034166263744,0.012490816284848308,0.0004904327241393426,0.00016696036319170584,0.0009083871397640976,0.42817862260575223
866,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4110670446018336,0.3922780640609082,0.4247490656414089,0.009226735275832388,0.006371933880799418,0.012502829827356001,0.0004914323341945097,0.00016732915595751746,0.0009100534299303526,0.4281124991472881
867,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4110015055339611,0.3921668433341817,0.4247235689721519,0.009234413473146541,0.006376856296640286,0.01251483470874306,0.0004924324717538419,0.00016769829414447568,0.0009117197365894797,0.4280469600794156
868,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4109371582188365,0.3920554772300416,0.4246980374201275,0.009242540596709262,0.006381770657942346,0.012526830917850435,0.0004934331346834449,0.00016806777745984066,0.0009133860542677793,0.427982612764291
869,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4108727131784389,0.3919439658849504,0.4246724709586411,0.009250670576083073,0.006386676958525765,0.012538818443527291,0.000494434320847961,0.0001684376056104596,0.0009150523774948926,0.4279181677238934
870,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4108104118079791,0.3918323094360803,0.42464686956104203,0.009258796143902369,0.006391575192237643,0.01255079727463111,0.0004954360281105772,0.00016880777830276754,0.0009167187008038502,0.42785586635343364
871,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4107481548655984,0.3917205080213108,0.4246212332007228,0.009266776854201127,0.006396465352952122,0.012562767400021388,0.00049643825433303,0.0001691782952427869,0.0009183850187311195,0.42779360941105293
872,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4106856161602104,0.3916085617792268,0.4245955618511201,0.009274712125314284,0.006401347434570503,0.012574728806711738,0.0004974409973756142,0.00016954915613612731,0.0009200513258166539,0.4277310707056649
873,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4106216877268729,0.3914964708491169,0.4245698554857141,0.009282829937916848,0.0064062214310213715,0.012586681482029786,0.0004984442550971882,0.00016992036068798615,0.000921717616603941,0.42766714227232744
874,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4105576394631528,0.39138423537097145,0.424544114078029,0.00929054668323936,0.006411087336260715,0.012598625414738465,0.0004994480253551818,0.00017029190860314808,0.0009233838856400508,0.42760309400860735
875,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4104926832622047,0.3912718554854803,0.42451833760163216,0.009297452464717346,0.00641594514427204,0.012610560593607212,0.0005004523060056029,0.00017066379958598533,0.0009250501274756856,0.42753813780765926
876,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4104277793285221,0.39115933133403136,0.4244925260301352,0.009304794886285842,0.0064207948490664956,0.01262248700741205,0.000501457094903043,0.00017103603334045746,0.0009267163366652278,0.4274732338739766
877,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4103634754167317,0.3910466630587083,0.4244666793371929,0.009312167032499293,0.006425636444682984,0.012634404644935624,0.0005024623899006861,0.0001714086095701116,0.0009283825077667893,0.4274089299621862
878,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4102993478943471,0.3909338508022886,0.4244407974965043,0.009319016892232595,0.0064304699251882935,0.01264631349496727,0.0005034681888503137,0.00017178152797808226,0.0009300486353422603,0.4273448024398016
879,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4102339116644412,0.3908208947082418,0.42441488048181175,0.009326731142466944,0.006435295284677204,0.012658213546303074,0.0005044744896023129,0.00017215478826709146,0.0009317147139573602,0.4272793662098957
880,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.41017134719433945,0.3907077949207273,0.4243889282669015,0.009334318008434908,0.0064401125172726175,0.012670104787745927,0.0005054812900056821,0.00017252839013944858,0.0009333807381816848,0.427216801739794
881,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4101087920685801,0.3905945515845925,0.4243629408256034,0.00934176847593407,0.0064449216171256676,0.012681987208105587,0.0005064885879080388,0.00017290233329705058,0.0009350467025887564,0.4271542466140346
882,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4100471761524219,0.3904811648453703,0.4243369181317911,0.009350297832882805,0.006449722578415844,0.012693860796198737,0.0005074963811556256,0.0001732766174413818,0.0009367126017560748,0.42709263069787645
883,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4099839636683289,0.3903676348492781,0.4243108601593819,0.009358111436551228,0.006454515395351111,0.012705725540849037,0.0005085046675933173,0.00017365124227351406,0.0009383784302651652,0.42702941821378343
884,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.40992103722938394,0.3902539617432146,0.4242847668823368,0.00936635482624789,0.006459300060903983,0.012717581430887193,0.0005095134450646284,0.0001740262074941066,0.0009400441827016293,0.4269664917748385
885,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4098582049486501,0.3901401456747584,0.4242586382746605,0.009373621107579257,0.0064640765659186574,0.012729428455151,0.0005105227114117184,0.00017440151280340613,0.0009417098536551944,0.42690365949410464
886,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.40979400712414304,0.3900261867921656,0.4242324743104015,0.00938114404870058,0.006468844904276565,0.012741266602485429,0.0005115324644753997,0.00017477715790124686,0.0009433754377197648,0.4268394616695976
887,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4097293496087069,0.38991208524436816,0.4242062749636518,0.009388427119999043,0.006473605070051763,0.012753095861742655,0.0005125427020951447,0.00017515314248705042,0.0009450409294934711,0.4267748041541614
888,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4096658259872033,0.3897978411809712,0.4241800402085474,0.00939498780700878,0.0064783570573419,0.012764916221782129,0.0005135534221090911,0.0001755294662598258,0.0009467063235787199,0.42671128053265783
889,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4096006679445865,0.38968345475225147,0.4241537700192677,0.009402435497845198,0.006483100860268273,0.012776727671470629,0.0005145646223540506,0.00017590612891816966,0.0009483716145822457,0.426646122490041
890,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4095350396103365,0.38956892610915456,0.4241274643700362,0.00941000868475385,0.006487836472975901,0.012788530199682341,0.0005155763006655142,0.00017628313016026595,0.0009500367971151613,0.426580494155791
891,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4094703709312782,0.3894542554032934,0.4241011232351196,0.009417560247937195,0.0064925638896335975,0.012800323795298888,0.0005165884548776594,0.00017666046968388608,0.0009517018657930078,0.4265158254767327
892,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.40940639638026,0.3893394427869458,0.4240747465888287,0.009425874321093949,0.006497283104434039,0.012812108447209408,0.0005176010828233581,0.00017703814718638902,0.0009533668152358057,0.4264518509257145
893,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4093434834252301,0.3892244884130521,0.42404833440551776,0.009433829575760977,0.006501994111593832,0.0128238841443106,0.0005186142280171761,0.00017741616236472107,0.0009550316400681057,0.4263889379706846
894,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4092798054736114,0.3891093924352132,0.424021886659585,0.009441951752481187,0.006506696905353588,0.012835650875506798,0.0005196348230214454,0.00017779451491541608,0.0009566963349190408,0.42632526001906595
895,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4092138080536415,0.3889941550076885,0.42399540332547214,0.00944973833899326,0.00651139147997799,0.012847408629710013,0.0005206559248605208,0.00017817320453459532,0.0009583608944223768,0.426259262599096
896,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4091477159942704,0.3888787762853934,0.4239688843776647,0.0094572773379281,0.006516077829755863,0.01285915739584,0.0005216775314523449,0.00017855223091796743,0.0009600253132165627,0.42619317053972494
897,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4090815293006961,0.3887632564238971,0.4239423297906918,0.009464405292149944,0.0065207559490002434,0.012870897162824321,0.0005226996407135193,0.00017893159376082868,0.0009616895859447844,0.4261269838461506
898,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4090163703151399,0.3886475955794205,0.4239157395391265,0.009472163973368395,0.006525425832048455,0.012882627919598384,0.0005237222505593102,0.00017931129275806267,0.0009633537072550142,0.4260618248605944
899,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4089508195119365,0.3885317939088338,0.4238891135975853,0.009478740377752957,0.006530087473262166,0.012894349655105535,0.0005247453589036545,0.00017969132760414048,0.0009650176718000637,0.42599627405739104
900,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.4088859932938209,0.3884158515696545,0.4238624519407284,0.009485433885372464,0.006534740867027474,0.012906062358297079,0.0005257689636591668,0.00018007169799312062,0.0009666814742376348,0.42593144783927545
901,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.408820676719068,0.3882997687200445,0.4238357545432601,0.009492709627826692,0.006539386007754964,0.012917766018132371,0.0005267930627371448,0.0001804524036186492,0.0009683451092303727,0.42586613126452255
902,3.6355173278498323,3.6355173278498323,3.6355173278498323,0.40875504557284426,0.3881835455188087,0.4238090213799279,0.009500113910082696,0.006544022889879786,0.012929460623578849,0.0005278176540475755,0.00018083344417395956,0.0009700085714459176,0.4258005001182988
