MINS_ELAPSED,pH,pH_MIN,pH_MAX,M_BUTENEDIAL,M_BUTENEDIAL_MIN,M_BUTENEDIAL_MAX,M_C4H5NO,M_C4H5NO_MIN,M_C4H5NO_MAX,M_DIMER,M_DIMER_MIN,M_DIMER_MAX,M_NH
117.0,4.445468509279384,4.228901651396532,4.679678280044279,0.22140502932311373,0.1586281537964299,0.2906022233308178,0.011420034876565177,0.005779179974630585,0.022528787475617845,0.03001339811667071,0.02457615346981312,0.03679528641421917,0.19280560336475128
118.0,4.440349197786368,4.224529912825761,4.67364438106815,0.2197223830563101,0.157005706383582,0.28891716304113035,0.011273866323828714,0.005684283363668767,0.022310570778223886,0.029862118432453306,0.024449732321754063,0.036619663607791036,0.1911229570979477
119.0,4.435281277827305,4.220201425481175,4.667672519301801,0.2180512158689484,0.15540771346823726,0.2872509886793771,0.011128819001502149,0.005591328496009601,0.022095299623336215,0.02970873327026857,0.02432453755158468,0.03644561143891227,0.18945178991058598
120.0,4.430263979456218,4.215915550671617,4.661761742890072,0.21640487530980532,0.1538336894812364,0.28560338762547416,0.010983960941282206,0.0055002684653823785,0.02188292675352251,0.029559945383089793,0.024200553173546264,0.03627311219888748,0.18780544935144294
121.0,4.425296547913282,4.211671662219741,4.6559111193515115,0.2147734237895696,0.15228316057768487,0.28397405396062064,0.010841911785788073,0.005411057645808359,0.02167340575806797,0.029413565963884895,0.02407776341030526,0.03610214834772922,0.18617399783120725
122.0,4.420378243453198,4.207469146157034,4.650119735087957,0.21317841830444545,0.1507556636203725,0.2823626885768592,0.010704025545750864,0.005323651654831272,0.021466690887473102,0.029265942459319856,0.02395615268990992,0.0359327026784387,0.1845789923460831
123.0,4.415508340814141,4.203307400427699,4.644386694908956,0.2115821603503588,0.14925074741721345,0.28076899886443146,0.010571493830673745,0.005238007318062486,0.021262737094981297,0.029116773589106144,0.023835705642109444,0.03576475795864769,0.18298273439199642
124.0,4.410686129028294,4.199185834601131,4.638711121570474,0.20998782501861632,0.1477679718139347,0.27919269855309103,0.01044103737943275,0.0051540826300890095,0.021061500036622983,0.02897437151581365,0.023716407140321208,0.035598297073840435,0.18138839906025395
125.0,4.405910910944283,4.195103869592677,4.633092155327407,0.2084148447995983,0.14630690737568744,0.2776335074924417,0.010311139639459756,0.005071836697887933,0.020862936086205614,0.028829113338793476,0.02359824228848317,0.03543330303564125,0.17981541884123586
126.0,4.401182002991769,4.1910609373923915,4.6275289534994215,0.2068635009394269,0.14486713511967267,0.27609115127762673,0.010183485001044991,0.0049912297440604155,0.020667002448780232,0.028685804426842095,0.023481196371201243,0.03526975898041555,0.17826407498106456
127.0,4.3964987347552364,4.187056480801562,4.622020690049653,0.20534014804298034,0.14344824602408607,0.27456536143681753,0.010056159561793294,0.004912223066387086,0.020473656956851917,0.02854275430851473,0.023365254877354715,0.03510764820894875,0.17674072208461789
128.0,4.391860448709894,4.1830899531767,4.616566555175829,0.2038494224205868,0.14204984009408272,0.2730558751872751,0.009929119017437654,0.004834779004999859,0.02028285810828468,0.028403013284967943,0.0232504034969708,0.03494695430623044,0.1752499964622244
