MINS_ELAPSED,M_BUTENEDIAL,M_BUTENEDIAL_MIN,M_BUTENEDIAL_MAX
1005.0,7.162773546999566e-10,2.746654198505573e-10,1.3509608844501476e-09
1006.0,7.027898247795783e-10,2.594837410652554e-10,1.3263024656560646e-09
1007.0,6.895433001209274e-10,2.444595959311761e-10,1.3020437364779424e-09
1008.0,6.765382940831534e-10,2.295929844483189e-10,1.278184696915781e-09
1009.0,6.637734826638381e-10,2.148839066166845e-10,1.2547253469695808e-09
1010.0,6.512488658629819e-10,2.0033236243627245e-10,1.2316656866393413e-09
1011.0,6.389644436805847e-10,1.8593835190708266e-10,1.209005715925063e-09
1012.0,6.269202161166463e-10,1.7170187502911553e-10,1.1867454348267453e-09
1013.0,6.15116183171167e-10,1.5762293180237056e-10,1.1648848433443885e-09
1014.0,6.03553067525181e-10,1.4370152222684836e-10,1.1434239414779926e-09
1015.0,5.9223140813196e-10,1.2993764630254856e-10,1.1223627292275577e-09
1016.0,5.811504010195342e-10,1.1633130402947098e-10,1.1017012065930836e-09
1017.0,5.703071814264661e-10,1.0288249540761585e-10,1.0814393735745705e-09
1018.0,5.597025053609213e-10,8.95912204369836e-11,1.0615772301720182e-09
1019.0,5.493375958370639e-10,7.64574791175734e-11,1.042114776385427e-09
1020.0,5.392134018696619e-10,6.348127144938566e-11,1.0230520122147965e-09
1021.0,5.293309258718541e-10,5.066259743242074e-11,1.004388937660127e-09
1022.0,5.196886444925052e-10,3.800145706667787e-11,9.861255527214184e-10
1023.0,5.087565288910861e-10,2.5497850352157465e-11,9.682618573986708e-10
1024.0,4.953589341577529e-10,1.3151777288859728e-11,9.50797851691884e-10
1025.0,4.787363895560773e-10,9.632378767843496e-13,9.33733535601058e-10
1026.0,4.622285140860546e-10,-1.1067767884068722e-11,9.17068909126193e-10
1027.0,4.4588338047934597e-10,-2.2941239993699125e-11,9.008039722672889e-10
1028.0,4.2974109072769995e-10,-3.465717845210727e-11,8.849142257245045e-10
1029.0,4.1370010277712403e-10,-4.6215583259292855e-11,8.692678823840734e-10
1030.0,3.9786024248591043e-10,-5.761645441525587e-11,8.538453313669193e-10
1031.0,3.822375535355825e-10,-6.885979191999669e-11,8.386465726730424e-10
1032.0,3.666872960683924e-10,-7.994559577351488e-11,8.236716063024425e-10
1033.0,3.512820775128864e-10,-9.087386597581067e-11,8.0892043225512e-10
1034.0,3.361091377981248e-10,-1.016446025268841e-10,7.943930505310745e-10
1035.0,3.210827802800647e-10,-1.1225780542673493e-10,7.800894611303059e-10
1036.0,3.0615749325080253e-10,-1.227134746753635e-10,7.660096640528147e-10
1037.0,2.91386727104285e-10,-1.3301161027276948e-10,7.521536592986006e-10
1038.0,2.7662377558817586e-10,-1.4315221221895295e-10,7.385214468676636e-10
1039.0,2.6203870639647255e-10,-1.5313528051391417e-10,7.251130267600037e-10
1040.0,2.4763433003102336e-10,-1.6296081515765293e-10,7.11928398975621e-10
1041.0,2.3337560731956285e-10,-1.7262881615016894e-10,6.989675635145154e-10
1042.0,2.192609084814473e-10,-1.821392834914628e-10,6.862305203766869e-10
1043.0,2.0529077677689165e-10,-1.9149221718153423e-10,6.737172695621355e-10
1044.0,1.914652122058956e-10,-2.0068761722038304e-10,6.614278110708613e-10
1045.0,1.7776176111282003e-10,-2.097254836080094e-10,6.493621449028642e-10
1046.0,1.64247784464582e-10,-2.186058163444135e-10,6.375202710581443e-10
1047.0,1.5085592129426454e-10,-2.2732861542959495e-10,6.259021895367014e-10
1048.0,1.3760043376520644e-10,-2.3589388086355414e-10,6.145079003385357e-10
1049.0,1.244128629366896e-10,-2.443016126462907e-10,6.033374034636471e-10
1050.0,1.1134260368860582e-10,-2.5255181077780483e-10,5.923906989120357e-10
1051.0,9.847637970624062e-11,-2.6064447525809666e-10,5.816677866837013e-10
1052.0,8.581971942019562e-11,-2.68579606087166e-10,5.711686667786441e-10
1053.0,7.348239308332285e-11,-2.763572032650127e-10,5.608933391968641e-10
1054.0,6.116075884171377e-11,-2.839772667916371e-10,5.508418039383612e-10
1055.0,4.892155165578325e-11,-2.91439796667039e-10,5.410140610031353e-10
1056.0,3.6817927117912665e-11,-2.987447928912186e-10,5.314101103911866e-10
1057.0,2.485913519530337e-11,-3.058922554641756e-10,5.220299521025151e-10
1058.0,1.3086857235710691e-11,-3.1288218438591013e-10,5.126877321079537e-10
1059.0,1.429799668108878e-12,-3.1971457965642237e-10,4.964656345476479e-10
1060.0,-1.0091261954679064e-11,-3.2638944127571215e-10,4.80379491315148e-10
1061.0,-2.1450614066415385e-11,-3.329067692437792e-10,4.644293024104531e-10
1062.0,-3.259931301729193e-11,-3.392665635606241e-10,4.4861506783356446e-10
1063.0,-4.3714491668179475e-11,-3.454688242262465e-10,4.3293678758448147e-10
1064.0,-5.4619611248515535e-11,-3.515135512406463e-10,4.1739446166320395e-10
1065.0,-6.539129396208572e-11,-3.574007446038238e-10,4.019880900697321e-10
1066.0,-7.603829921509054e-11,-3.6313040431577885e-10,3.867176728040661e-10
1067.0,-8.648087647888935e-11,-3.687025303765114e-10,3.715832098662058e-10
1068.0,-9.68056695294553e-11,-3.7411712278602153e-10,3.5658470125615107e-10
1069.0,-1.0696193588182282e-10,-3.7937418154430915e-10,3.417221469739021e-10
1070.0,-1.1703456986131027e-10,-3.844737066513744e-10,3.269955470194586e-10
1071.0,-1.2692466901680594e-10,-3.8941569810721716e-10,3.1240490139282076e-10
1072.0,-1.3664083633663834e-10,-3.942001559118375e-10,2.979502100939889e-10
1073.0,-1.4626810856644625e-10,-3.988270800652353e-10,2.836314731229627e-10
1074.0,-1.5569205992700719e-10,-4.032964705674108e-10,2.694548730341837e-10
1075.0,-1.649731019950324e-10,-4.0760832741836373e-10,2.55608515493406e-10
1076.0,-1.742182954823015e-10,-4.117626506180942e-10,2.4189464234983563e-10
1077.0,-1.831967410947408e-10,-4.1575944016660235e-10,2.2831325360347287e-10
1078.0,-1.9211870230954649e-10,-4.1959869606388797e-10,2.148643492543169e-10
1079.0,-2.009396563223094e-10,-4.232804183099511e-10,2.0154792930236825e-10
1080.0,-2.0959123870034136e-10,-4.2680460690479187e-10,1.883639937476269e-10
1081.0,-2.1806125658021495e-10,-4.3017126184841015e-10,1.7531254259009288e-10
1082.0,-2.2635432605984908e-10,-4.3338038314080597e-10,1.6239357582976607e-10
1083.0,-2.3453820451943455e-10,-4.3643197078197933e-10,1.4960709346664635e-10
1084.0,-2.426035784893876e-10,-4.3932602477193033e-10,1.36953095500734e-10
1085.0,-2.5049777987874726e-10,-4.4206254511065876e-10,1.2443158193202907e-10
1086.0,-2.5823193031866767e-10,-4.4464153179816484e-10,1.1204255276053145e-10
1087.0,-2.65864350305056e-10,-4.4706298483444845e-10,9.978600798624088e-11
1088.0,-2.7335084054475904e-10,-4.493269042195096e-10,8.766194760915768e-11
1089.0,-2.8062654111259844e-10,-4.514332899533483e-10,7.567037162928158e-11
1090.0,-2.8777380934503275e-10,-4.533821420359645e-10,6.381128004661279e-11
1091.0,-2.9483137464828893e-10,-4.551734604673583e-10,5.208467286115121e-11
1092.0,-3.0170622033343723e-10,-4.568072452475297e-10,4.049055007289705e-11
1093.0,-3.083767891914356e-10,-4.5828349637647853e-10,2.9028911681849994e-11
1094.0,-3.150274342800729e-10,-4.59602213854205e-10,1.7699757688010198e-11
1095.0,-3.2152565952391535e-10,-4.6076339768070904e-10,6.503088091377869e-12
1096.0,-3.277889162438195e-10,-4.617670478559906e-10,-4.561097108047251e-12
1097.0,-3.3394454156876447e-10,-4.626131643800497e-10,-1.5492797910265265e-11
1098.0,-3.399873149364914e-10,-4.6330174725288633e-10,-2.629201431527607e-11
1099.0,-3.457995225271372e-10,-4.638327964745005e-10,-3.6958746323079565e-11
1100.0,-3.515113403708451e-10,-4.642063120448923e-10,-4.749299393367564e-11
1101.0,-3.570250565950846e-10,-4.644222939640616e-10,-5.7894757147064667e-11
1102.0,-3.6252767707795713e-10,-4.64605452733439e-10,-6.816403596324638e-11
1103.0,-3.678456904187764e-10,-4.6478176137795345e-10,-7.830083038222088e-11
1104.0,-3.7303368383837065e-10,-4.6485245349366996e-10,-8.830514040398776e-11
1105.0,-3.781042552199455e-10,-4.6479875301335476e-10,-9.817696602854774e-11
1106.0,-3.8297332735385886e-10,-4.647634254688123e-10,-1.0791630725590044e-10
1107.0,-3.8767816353555685e-10,-4.6481080382123784e-10,-1.175231640860459e-10
1108.0,-3.9229306035890765e-10,-4.64773797082814e-10,-1.2699753651898395e-10
1109.0,-3.9675587429128345e-10,-4.646981641653355e-10,-1.363394245547149e-10
1110.0,-4.0107530306333986e-10,-4.6485425780326545e-10,-1.4554882819323857e-10
1111.0,-4.0527943656242117e-10,-4.6488463929563176e-10,-1.5462574743455499e-10
1112.0,-4.092990280153971e-10,-4.6487955255978207e-10,-1.6357018227866402e-10
1113.0,-4.1312149251716094e-10,-4.648242474870055e-10,-1.7238213272556576e-10
1114.0,-4.167791971285034e-10,-4.6485292954191433e-10,-1.810615987752604e-10
1115.0,-4.2034006035901115e-10,-4.648452054176555e-10,-1.8960858042774767e-10
1116.0,-4.237699048522085e-10,-4.648510243280536e-10,-1.9802307768302779e-10
1117.0,-4.2704080770369905e-10,-4.64898650816702e-10,-2.063050905411007e-10
1118.0,-4.301846779350252e-10,-4.648816709879798e-10,-2.144546190019663e-10
1119.0,-4.3313307083871074e-10,-4.6488120264031334e-10,-2.2247166306562452e-10
1120.0,-4.3595298501154143e-10,-4.64809728034736e-10,-2.3035622273207565e-10
1121.0,-4.3842320894999363e-10,-4.64846413374536e-10,-2.3810829800131946e-10
1122.0,-4.402832683574986e-10,-4.6479384842525997e-10,-2.457278888733559e-10
1123.0,-4.4189159301494446e-10,-4.6476032927758044e-10,-2.5321499534818515e-10
1124.0,-4.4337759164908287e-10,-4.647876232699866e-10,-2.6056961742580724e-10
1125.0,-4.4473856864807585e-10,-4.64820710837591e-10,-2.67791755106222e-10
1126.0,-4.458119753601333e-10,-4.647838949741111e-10,-2.7488140838942957e-10
1127.0,-4.4665064902670817e-10,-4.6477674700486246e-10,-2.8183857727542977e-10
1128.0,-4.4757152387263224e-10,-4.648314059761494e-10,-2.886632617642228e-10
1129.0,-4.4852545866398677e-10,-4.6487791437618626e-10,-2.953554618558086e-10
1130.0,-4.491758502060837e-10,-4.6480070086279317e-10,-3.0191517755018717e-10
1131.0,-4.4983474399073794e-10,-4.6482762604227384e-10,-3.0834240884735817e-10
1132.0,-4.503021340793068e-10,-4.6477380133255034e-10,-3.146371557473222e-10
1133.0,-4.5073070319913614e-10,-4.6483000087122316e-10,-3.2079941825007896e-10
1134.0,-4.5097609215599176e-10,-4.6485482856604266e-10,-3.2682919635562844e-10
1135.0,-4.512373584046027e-10,-4.6478027502933824e-10,-3.327264900639706e-10
1136.0,-4.514944829669963e-10,-4.648377135539403e-10,-3.3849129937510557e-10
1137.0,-4.515186530425449e-10,-4.6489128419419314e-10,-3.441236242890333e-10
1138.0,-4.516686619478731e-10,-4.6486845799428557e-10,-3.496234648057538e-10
1139.0,-4.5171206749348253e-10,-4.648902706369928e-10,-3.549908209252669e-10
1140.0,-4.516704884356377e-10,-4.6486404408436675e-10,-3.49969340858155e-10
1141.0,-4.5155862502583225e-10,-4.6486027970985585e-10,-3.438839767284264e-10
1142.0,-4.5144767117965555e-10,-4.648267268689599e-10,-3.376410789474753e-10
1143.0,-4.511490959948329e-10,-4.6482747284273515e-10,-3.312406475153018e-10
1144.0,-4.5097829888376707e-10,-4.648802177581196e-10,-3.270715431139009e-10
1145.0,-4.505856435173674e-10,-4.648419180339686e-10,-3.25253562312234e-10
1146.0,-4.5013468315917216e-10,-4.6484953499894834e-10,-3.2398790135703853e-10
1147.0,-4.4949789253778315e-10,-4.6485444174777725e-10,-3.229171264039617e-10
1148.0,-4.489727619672507e-10,-4.647999383124119e-10,-3.2097560463031957e-10
1149.0,-4.483518323681606e-10,-4.6487244228213256e-10,-3.217499894983783e-10
1150.0,-4.474597065949233e-10,-4.647994841434759e-10,-3.2175891084464714e-10
1151.0,-4.4649894360325597e-10,-4.648575973782724e-10,-3.22202214882116e-10
1152.0,-4.4567665599748567e-10,-4.648517139449129e-10,-3.2191254780943695e-10
1153.0,-4.4469100923965206e-10,-4.648547627222028e-10,-3.219267440512385e-10
1154.0,-4.4342205933408195e-10,-4.6476242530892353e-10,-3.217989355092173e-10
1155.0,-4.4201052951517413e-10,-4.6466930675593447e-10,-3.2171394223591763e-10
1156.0,-4.4045412726971405e-10,-4.6460404650417423e-10,-3.2149362830918806e-10
1157.0,-4.387992934574427e-10,-4.6470648111733425e-10,-3.216032814516009e-10
1158.0,-4.368137860164185e-10,-4.647756141836386e-10,-3.210736196155706e-10
1159.0,-4.3434091950776186e-10,-4.64859481114979e-10,-3.221566965626486e-10
1160.0,-4.3134760974365473e-10,-4.6480043553566817e-10,-3.2168156758539944e-10
1161.0,-4.2831221329930176e-10,-4.648742159774043e-10,-3.2169815021676507e-10
1162.0,-4.2512073802673885e-10,-4.648997955477099e-10,-3.209405196778546e-10
1163.0,-4.2172318224668765e-10,-4.6482540358993213e-10,-3.2157241492806565e-10
1164.0,-4.1826090441220195e-10,-4.6481271167477154e-10,-3.2103597358364626e-10
1165.0,-4.146248355766099e-10,-4.6477637096936736e-10,-3.2151132518344547e-10
1166.0,-4.108031459799208e-10,-4.648166116529051e-10,-3.2121211348085875e-10
1167.0,-4.0687191900373967e-10,-4.6486236417552724e-10,-3.2103442511425617e-10
1168.0,-4.028010911473387e-10,-4.648758754407645e-10,-3.2144203450479803e-10
1169.0,-3.9859315352102946e-10,-4.6489525275298767e-10,-3.214976936647974e-10
1170.0,-3.942080671343187e-10,-4.6482446646364707e-10,-3.2102598901424287e-10
1171.0,-3.896818530456685e-10,-4.6461313342087976e-10,-3.209721267523068e-10
1172.0,-3.850900341145674e-10,-4.6460162529046724e-10,-3.2181164735625927e-10
1173.0,-3.8034208804263353e-10,-4.6478784442988274e-10,-3.2132321830887376e-10
1174.0,-3.757003139872815e-10,-4.6483476848868414e-10,-3.212101932666519e-10
1175.0,-3.724042118078108e-10,-4.647423974668715e-10,-3.2067318726398037e-10
1176.0,-3.699066977750347e-10,-4.6458012695918354e-10,-3.2091101627639925e-10
1177.0,-3.681658461073478e-10,-4.643982077037777e-10,-3.213228457031044e-10
1178.0,-3.6681908381570726e-10,-4.642509464566871e-10,-3.212019712583359e-10
1179.0,-3.6536859443393414e-10,-4.639656458823833e-10,-3.2109612772140443e-10
1180.0,-3.642164421813613e-10,-4.635423059808664e-10,-3.212147169889137e-10
1181.0,-3.6322563083565975e-10,-4.629809267521363e-10,-3.209167872785205e-10
1182.0,-3.6243836344245747e-10,-4.623010179724507e-10,-3.2138153181483977e-10
1183.0,-3.615160489561424e-10,-4.615671789561373e-10,-3.212499269440776e-10
1184.0,-3.6129708462031777e-10,-4.6069623598795376e-10,-3.209118542480469e-10
1185.0,-3.60829709857187e-10,-4.5974808127766355e-10,-3.2157985800143195e-10
1186.0,-3.6037160855716385e-10,-4.587039792066484e-10,-3.2121846126017546e-10
1187.0,-3.601291756949002e-10,-4.5752392280782755e-10,-3.2087684145058054e-10
1188.0,-3.6007163299309866e-10,-4.5620791208120107e-10,-3.211942662998654e-10
1189.0,-3.600678506693014e-10,-4.5475594702676887e-10,-3.208591008814408e-10
1190.0,-3.6005015317500044e-10,-4.53168027644531e-10,-3.2148054199454084e-10
1191.0,-3.6005881881354994e-10,-4.515298397883522e-10,-3.2148701266351776e-10
1192.0,-3.6007970230883626e-10,-4.4987552285588077e-10,-3.214580352467561e-10
1193.0,-3.60271355700268e-10,-4.480887215262021e-10,-3.2076913300317545e-10
1194.0,-3.6063315500164083e-10,-4.461694357993161e-10,-3.210835866903976e-10
1195.0,-3.611331404864404e-10,-4.4411766567522294e-10,-3.21378280689503e-10
1196.0,-3.613367808717113e-10,-4.4193341115392247e-10,-3.2099128958646894e-10
1197.0,-3.6201567472433433e-10,-4.3961667223541474e-10,-3.215645698750344e-10
1198.0,-3.6256277886776253e-10,-4.3716744891969976e-10,-3.212761655935305e-10
1199.0,-3.6304726066364907e-10,-4.345857412067775e-10,-3.2131252717850926e-10
1200.0,-3.634701011123008e-10,-4.3187154909664805e-10,-3.2133092132569655e-10
1201.0,-3.6407519593460955e-10,-4.290248725893113e-10,-3.209026513023678e-10
1202.0,-3.648551647943389e-10,-4.260457116847673e-10,-3.2097725934317006e-10
1203.0,-3.6552220891038643e-10,-4.22934066383016e-10,-3.2137925203330647e-10
1204.0,-3.660158794344902e-10,-4.196899366840575e-10,-3.2197806543925035e-10
1205.0,-3.6679852471451336e-10,-4.1631332258789176e-10,-3.211330672474029e-10
1206.0,-3.6752950809383927e-10,-4.1280422409451874e-10,-3.2137013824690795e-10
1207.0,-3.681709099339644e-10,-4.0916264120393846e-10,-3.2155076229476923e-10
1208.0,-3.6899525662282944e-10,-4.0538857391615087e-10,-3.212780867429114e-10
1209.0,-3.6983077344139795e-10,-4.014820222311561e-10,-3.2126089668110893e-10
1210.0,-3.706851668167787e-10,-3.9744298614895406e-10,-3.2138620057388425e-10
1211.0,-3.716367933350082e-10,-3.942042697345947e-10,-3.21274343696745e-10
1212.0,-3.724258180430586e-10,-3.9419913878249523e-10,-3.2125423719720377e-10
1213.0,-3.733519015354306e-10,-3.9415451863574586e-10,-3.2147896452611883e-10
1214.0,-3.7422060729756806e-10,-3.941328941163926e-10,-3.218761660052487e-10
1215.0,-3.75137026770712e-10,-3.9421141323933017e-10,-3.220337910081398e-10
1216.0,-3.761195989222965e-10,-3.942512129866663e-10,-3.209736081445512e-10
1217.0,-3.770623499659742e-10,-3.9425054672509324e-10,-3.215370965484908e-10
1218.0,-3.779228637421652e-10,-3.9425184133423513e-10,-3.219466760213633e-10
1219.0,-3.7877817869149826e-10,-3.9424468969371614e-10,-3.212815379916921e-10
1220.0,-3.795477322229684e-10,-3.9419719497718394e-10,-3.2298097566785855e-10
1221.0,-3.803167818736196e-10,-3.9413307904287007e-10,-3.2208234073876294e-10
1222.0,-3.8092232899382934e-10,-3.941042037831577e-10,-3.2163889796258405e-10
1223.0,-3.8148906982843776e-10,-3.940351752755911e-10,-3.2304860709639665e-10
1224.0,-3.8187102678674746e-10,-3.940297424533136e-10,-3.215750094960929e-10
1225.0,-3.8222311596322294e-10,-3.9405473441304613e-10,-3.2231233441341687e-10
1226.0,-3.8259763641633785e-10,-3.9405651318966536e-10,-3.2437370151844524e-10
1227.0,-3.8290041696997197e-10,-3.940476997912983e-10,-3.2640066447427646e-10
1228.0,-3.831891887451662e-10,-3.9413714105158285e-10,-3.2839322328091074e-10
1229.0,-3.834119565071402e-10,-3.9418700088547207e-10,-3.303513779383478e-10
1230.0,-3.8357950185483365e-10,-3.9419727929296605e-10,-3.322751284465877e-10
1231.0,-3.8376951891490586e-10,-3.941679762740647e-10,-3.341635042970439e-10
1232.0,-3.839157492336363e-10,-3.94099091828768e-10,-3.360171281351281e-10
1233.0,-3.84052239405016e-10,-3.940767142388341e-10,-3.378363579703438e-10
1234.0,-3.8418929839965437e-10,-3.9413420259503604e-10,-3.3962119380269087e-10
1235.0,-3.843070432851441e-10,-3.941524536885878e-10,-3.4137163563216935e-10
1236.0,-3.8437477148843545e-10,-3.9413146751948934e-10,-3.4308768345877933e-10
1237.0,-3.8441984563752954e-10,-3.941853265531769e-10,-3.447693372825207e-10
1238.0,-3.8447878315190627e-10,-3.942384048702193e-10,-3.4641659710339344e-10
1239.0,-3.8454704803115166e-10,-3.9425247114470423e-10,-3.480294629213976e-10
1240.0,-3.845743171831557e-10,-3.942421947797475e-10,-3.4960793473653325e-10
1241.0,-3.8454814733323227e-10,-3.942360041578788e-10,-3.5115201254880024e-10
1242.0,-3.845555658866842e-10,-3.941908966984068e-10,-3.526616963581986e-10
1243.0,-3.845034454132493e-10,-3.941573922410981e-10,-3.5409450573607016e-10
1244.0,-3.844561081870831e-10,-3.9413454146440956e-10,-3.5255704613269113e-10
1245.0,-3.844324126507043e-10,-3.9417875028427705e-10,-3.509806678007282e-10
1246.0,-3.843885883658249e-10,-3.9420375368696785e-10,-3.4936537074018154e-10
1247.0,-3.8434090257458204e-10,-3.9419021201707487e-10,-3.47711154951051e-10
1248.0,-3.8422934834539556e-10,-3.9416077128857377e-10,-3.460180204333366e-10
1249.0,-3.841253006139524e-10,-3.941741806232524e-10,-3.4427798816668545e-10
1250.0,-3.839382295271674e-10,-3.941492183134088e-10,-3.422457139161214e-10
1251.0,-3.837764826433564e-10,-3.941789294782779e-10,-3.4017211082180716e-10
1252.0,-3.836474373087542e-10,-3.941813991020458e-10,-3.380571788837428e-10
1253.0,-3.8347739094840084e-10,-3.941456616911492e-10,-3.359009181019283e-10
1254.0,-3.832830026638458e-10,-3.941483414387544e-10,-3.337033284763637e-10
1255.0,-3.830675524910536e-10,-3.941745317708996e-10,-3.3146441000704893e-10
1256.0,-3.8282807896111444e-10,-3.9416968487671435e-10,-3.2918416269398407e-10
1257.0,-3.8250158822715417e-10,-3.9412686478299377e-10,-3.2686258653716905e-10
1258.0,-3.8214963606230856e-10,-3.94051555165074e-10,-3.244996815366039e-10
1259.0,-3.8178168772075964e-10,-3.9394827175178197e-10,-3.2209544769228857e-10
1260.0,-3.8133103030004395e-10,-3.940316153402812e-10,-3.196498850042231e-10
1261.0,-3.8080486209548135e-10,-3.9410895689499064e-10,-3.1716299347240754e-10
1262.0,-3.802384005682367e-10,-3.941487625074303e-10,-3.146347730968418e-10
1263.0,-3.796125713936132e-10,-3.941543345543582e-10,-3.1206522387752596e-10
1264.0,-3.7888425915014046e-10,-3.9422118809442266e-10,-3.0945434581446e-10
1265.0,-3.780801542531028e-10,-3.94250647413224e-10,-3.0680213890764383e-10
1266.0,-3.7721174599657045e-10,-3.942502673697557e-10,-3.0410860315707756e-10
1267.0,-3.7628658519193753e-10,-3.9422028349662295e-10,-3.013737385627612e-10
1268.0,-3.752887071962616e-10,-3.941529297410032e-10,-2.985975451246947e-10
1269.0,-3.7429118406572717e-10,-3.94092373020293e-10,-2.95780022842878e-10
1270.0,-3.7320145555352815e-10,-3.941475569855384e-10,-2.929211717173112e-10
1271.0,-3.721325612687294e-10,-3.941754953092648e-10,-2.9002099174799426e-10
1272.0,-3.710358472488589e-10,-3.9420728722108136e-10,-2.8707948293492715e-10
1273.0,-3.699112483480226e-10,-3.9423855796672633e-10,-2.8409664527810994e-10
1274.0,-3.687288881824736e-10,-3.942329101872962e-10,-2.810724787775426e-10
1275.0,-3.6746825485413213e-10,-3.94190343882791e-10,-2.780069834332251e-10
1276.0,-3.662033216726107e-10,-3.941108590532106e-10,-2.7490015924515746e-10
1277.0,-3.6489143576539524e-10,-3.940483642169949e-10,-2.717520062133397e-10
1278.0,-3.635363389378433e-10,-3.940900295898421e-10,-2.6856252433777185e-10
1279.0,-3.621616668168145e-10,-3.940951117346283e-10,-2.653317136184538e-10
1280.0,-3.6075004756053734e-10,-3.940636106513536e-10,-2.6205957405538563e-10
1281.0,-3.592545267584868e-10,-3.9399552634001797e-10,-2.5874610564856733e-10
1282.0,-3.5774569255625296e-10,-3.9389085880062143e-10,-2.5539130839799887e-10
1283.0,-3.5618553831532454e-10,-3.9374960803316394e-10,-2.5199518230368027e-10
1284.0,-3.5464554114325087e-10,-3.9357177403764553e-10,-2.4855772736561156e-10
1285.0,-3.530001467246134e-10,-3.933573568140662e-10,-2.450789435837927e-10
1286.0,-3.514170593639123e-10,-3.93106356362426e-10,-2.415588309582237e-10
1287.0,-3.4977316198956473e-10,-3.928187726827249e-10,-2.379973894889046e-10
1288.0,-3.4805493281667824e-10,-3.9249460577496276e-10,-2.343946191758353e-10
1289.0,-3.4628967966405473e-10,-3.9215460697260803e-10,-2.3075052001901592e-10
1290.0,-3.4447017718747996e-10,-3.91804912134934e-10,-2.2706509201844637e-10
1291.0,-3.426638953283681e-10,-3.9148245550075183e-10,-2.233383351741267e-10
1292.0,-3.4077410872327936e-10,-3.9112379109266554e-10,-2.195702494860569e-10
1293.0,-3.3884719467832346e-10,-3.9072891891067505e-10,-2.1576083495423694e-10
1294.0,-3.3687055930654265e-10,-3.9029783895478045e-10,-2.1191009157866687e-10
1295.0,-3.3485255415883863e-10,-3.8983055122498165e-10,-2.0801801935934664e-10
1296.0,-3.3283368498065597e-10,-3.8932705572127875e-10,-2.040846182962763e-10
1297.0,-3.307772926284544e-10,-3.887873524436717e-10,-2.001098883894558e-10
1298.0,-3.2868989854471437e-10,-3.8821144139216043e-10,-1.989159042377853e-10
1299.0,-3.2653704488890004e-10,-3.87599322566745e-10,-1.9767563420306478e-10
1300.0,-3.243666659387159e-10,-3.869509959674255e-10,-1.962139843263819e-10
1301.0,-3.221280626627983e-10,-3.862664615942018e-10,-1.9522560413507136e-10
1302.0,-3.19932483257162e-10,-3.8554571944707395e-10,-1.9443098995276502e-10
1303.0,-3.1764433734189434e-10,-3.847887695260419e-10,-1.9296077993992186e-10
1304.0,-3.1532976424901267e-10,-3.8399561183110574e-10,-1.9243941137217496e-10
1305.0,-3.129152451154044e-10,-3.831662463622654e-10,-1.9378594986598184e-10
1306.0,-3.105111539614903e-10,-3.823006731195209e-10,-1.9274284657122904e-10
1307.0,-3.080900611667342e-10,-3.813988921028723e-10,-1.9373524670948706e-10
1308.0,-3.0559795914277393e-10,-3.804609033123195e-10,-1.9238668098017642e-10
1309.0,-3.030904071370717e-10,-3.794867067478626e-10,-1.9346133562142667e-10
1310.0,-3.0057055836766483e-10,-3.784763024095015e-10,-1.9249741530432595e-10
1311.0,-2.9795555360951675e-10,-3.7742969029723626e-10,-1.915334949872252e-10
1312.0,-2.953018867803908e-10,-3.7634687041106685e-10,-1.9056957467012447e-10
1313.0,-2.9265471937060655e-10,-3.752278427509933e-10,-1.8960565435302374e-10
1314.0,-2.8993588820410365e-10,-3.7407698997773235e-10,-1.8864173403592302e-10
1315.0,-2.871945227061018e-10,-3.729288647722323e-10,-1.8767781371882227e-10
1316.0,-2.844423082149379e-10,-3.717448318489221e-10,-1.8671389340172154e-10
1317.0,-2.8166516377759806e-10,-3.7052489120780177e-10,-1.857499730846208e-10
1318.0,-2.787872641134347e-10,-3.692690428488713e-10,-1.847860527675201e-10
1319.0,-2.758523598932854e-10,-3.6797728677213066e-10,-1.8382213245041934e-10
1320.0,-2.72914726992147e-10,-3.6664962297757996e-10,-1.8285821213331862e-10
1321.0,-2.699445544321975e-10,-3.652860514652191e-10,-1.8189429181621787e-10
1322.0,-2.669128651248958e-10,-3.638865722350481e-10,-1.8093037149911714e-10
1323.0,-2.638010676572085e-10,-3.624935708431992e-10,-1.7996645118201641e-10
1324.0,-2.606961998965047e-10,-3.610706559834011e-10,-1.790025308649157e-10
1325.0,-2.5751396407550196e-10,-3.5961220512850785e-10,-1.7803861054781496e-10
1326.0,-2.543574812696147e-10,-3.581182182785194e-10,-1.7707469023071421e-10
1327.0,-2.511864286125393e-10,-3.565886954334358e-10,-1.761107699136135e-10
1328.0,-2.479806104976071e-10,-3.55023636593257e-10,-1.7514684959651274e-10
1329.0,-2.4469456267267433e-10,-3.5342304175798307e-10,-1.7418292927941204e-10
1330.0,-2.4138537180149007e-10,-3.517869109276139e-10,-1.7321900896231129e-10
1331.0,-2.3802797165185793e-10,-3.5011524410214956e-10,-1.7225508864521056e-10
1332.0,-2.346662918493154e-10,-3.4840804128159005e-10,-1.712911683281098e-10
1333.0,-2.3125285251904694e-10,-3.4666530246593537e-10,-1.7032724801100909e-10
1334.0,-2.2778024992187743e-10,-3.4488702765518547e-10,-1.6936332769390836e-10
1335.0,-2.2426355433176263e-10,-3.430732168493404e-10,-1.6839940737680763e-10
1336.0,-2.2075000068642605e-10,-3.4122387004840016e-10,-1.6743411030983709e-10
